Date,Sitename,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,145,73,218,0,0,0,145,73,218
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,149,0,149,0,0,0,149,0,149
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,400,0,400,0,0,0,400,0,400
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,137,0,137,0,0,0,137,0,137
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,712,0,712,0,0,0,712,0,712
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,440,0,440,0,0,0,440,0,440
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,396,0,396,0,0,0,396,0,396
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,593,0,593,0,0,0,593,0,593
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,264,146,410,0,0,0,264,146,410
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,319,0,319,0,0,0,319,0,319
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,453,0,453,0,0,0,453,0,453
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,327,0,327,0,0,0,327,0,327
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,730,0,730,0,0,0,730,0,730
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,477,0,477,0,0,0,477,0,477
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,425,0,425,0,0,0,425,0,425
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,1360,0,1360,0,0,0,1360,0,1360
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,462,280,742,0,0,0,462,280,742
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,838,0,838,0,0,0,838,0,838
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,699,0,699,0,0,0,699,0,699
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,680,0,680,0,0,0,680,0,680
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,1052,0,1052,0,0,0,1052,0,1052
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,975,0,975,0,0,0,975,0,975
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,785,0,785,0,0,0,785,0,785
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,3838,0,3838,0,0,0,3838,0,3838
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,712,535,1247,0,0,0,712,535,1247
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,1639,0,1639,0,0,0,1639,0,1639
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,1026,0,1026,0,0,0,1026,0,1026
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,1279,0,1279,0,0,0,1279,0,1279
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,1448,0,1448,0,0,0,1448,0,1448
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,1600,0,1600,0,0,0,1600,0,1600
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,1341,0,1341,0,0,0,1341,0,1341
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,5495,0,5495,0,0,0,5495,0,5495
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,1390,1708,3098,0,0,0,1390,1708,3098
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,2439,0,2439,0,0,0,2439,0,2439
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,1805,0,1805,0,0,0,1805,0,1805
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,1851,0,1851,0,0,0,1851,0,1851
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,2229,0,2229,0,0,0,2229,0,2229
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,2686,0,2686,0,0,0,2686,0,2686
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,1828,0,1828,0,0,0,1828,0,1828
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,5328,0,5328,0,0,0,5328,0,5328
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,1364,1483,2847,0,0,0,1364,1483,2847
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,2863,0,2863,0,0,0,2863,0,2863
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,1711,0,1711,0,0,0,1711,0,1711
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,2019,0,2019,0,0,0,2019,0,2019
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,2190,0,2190,0,0,0,2190,0,2190
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,2941,0,2941,0,0,0,2941,0,2941
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,1696,0,1696,0,0,0,1696,0,1696
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,5708,0,5708,0,0,0,5708,0,5708
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,1354,1502,2856,0,0,0,1354,1502,2856
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,3234,0,3234,0,0,0,3234,0,3234
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,1315,0,1315,0,0,0,1315,0,1315
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,2043,0,2043,0,0,0,2043,0,2043
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,1860,0,1860,0,0,0,1860,0,1860
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,2393,0,2393,0,0,0,2393,0,2393
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,1135,0,1135,0,0,0,1135,0,1135
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,5458,0,5458,0,0,0,5458,0,5458
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,1224,1545,2769,0,0,0,1224,1545,2769
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,3033,0,3033,0,0,0,3033,0,3033
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,977,0,977,0,0,0,977,0,977
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,1828,0,1828,0,0,0,1828,0,1828
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,1822,0,1822,0,0,0,1822,0,1822
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,2634,0,2634,0,0,0,2634,0,2634
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,1226,0,1226,0,0,0,1226,0,1226
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,4143,0,4143,0,0,0,4143,0,4143
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,891,1344,2235,0,0,0,891,1344,2235
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,2307,0,2307,0,0,0,2307,0,2307
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,1139,0,1139,0,0,0,1139,0,1139
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,1109,0,1109,0,0,0,1109,0,1109
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,1263,0,1263,0,0,0,1263,0,1263
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,2196,0,2196,0,0,0,2196,0,2196
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,813,0,813,0,0,0,813,0,813
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,2347,0,2347,0,0,0,2347,0,2347
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,630,910,1540,0,0,0,630,910,1540
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,1360,0,1360,0,0,0,1360,0,1360
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,988,0,988,0,0,0,988,0,988
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,528,0,528,0,0,0,528,0,528
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,989,0,989,0,0,0,989,0,989
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,1916,0,1916,0,0,0,1916,0,1916
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,766,0,766,0,0,0,766,0,766
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,1222,0,1222,0,0,0,1222,0,1222
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,252,558,810,0,0,0,252,558,810
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,548,0,548,0,0,0,548,0,548
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,511,0,511,0,0,0,511,0,511
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,80,0,80,0,0,0,80,0,80
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,597,0,597,0,0,0,597,0,597
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,1105,0,1105,0,0,0,1105,0,1105
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,466,0,466,0,0,0,466,0,466
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,608,0,608,0,0,0,608,0,608
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,242,275,517,0,0,0,242,275,517
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,189,0,189,0,0,0,189,0,189
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,230,0,230,0,0,0,230,0,230
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,29,0,29,0,0,0,29,0,29
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,268,0,268,0,0,0,268,0,268
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,547,0,547,0,0,0,547,0,547
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,274,0,274,0,0,0,274,0,274
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,348,0,348,0,0,0,348,0,348
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,141,341,482,0,0,0,141,341,482
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,154,0,154,0,0,0,154,0,154
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,150,0,150,0,0,0,150,0,150
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,29,0,29,0,0,0,29,0,29
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,153,0,153,0,0,0,153,0,153
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,238,0,238,0,0,0,238,0,238
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,130,0,130,0,0,0,130,0,130
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,189,0,189,0,0,0,189,0,189
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,105,108,213,0,0,0,105,108,213
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,79,0,79,0,0,0,79,0,79
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,126,0,126,0,0,0,126,0,126
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,13,0,13,0,0,0,13,0,13
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,95,0,95,0,0,0,95,0,95
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,124,0,124,0,0,0,124,0,124
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,79,0,79,0,0,0,79,0,79
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,161,0,161,0,0,0,161,0,161
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,82,77,159,0,0,0,82,77,159
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,55,0,55,0,0,0,55,0,55
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,79,0,79,0,0,0,79,0,79
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,23,0,23,0,0,0,23,0,23
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,40,0,40,0,0,0,40,0,40
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,110,0,110,0,0,0,110,0,110
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,63,0,63,0,0,0,63,0,63
02/01/2017,Leeds,Briggate,,Monday,2017,1,January,1,137,0,137,0,0,0,137,0,137
02/01/2017,Leeds,"Briggate at McDonalds	",,Monday,2017,1,January,1,28,115,143,0,0,0,28,115,143
02/01/2017,Leeds,Commercial Street at Sharps,,Monday,2017,1,January,1,53,0,53,0,0,0,53,0,53
02/01/2017,Leeds,Commercial Street at Barratts,,Monday,2017,1,January,1,18,0,18,0,0,0,18,0,18
02/01/2017,Leeds,Headrow,,Monday,2017,1,January,1,54,0,54,0,0,0,54,0,54
02/01/2017,Leeds,"Dortmund Square	",,Monday,2017,1,January,1,79,0,79,0,0,0,79,0,79
02/01/2017,Leeds,Albion Street South,,Monday,2017,1,January,1,55,0,55,0,0,0,55,0,55
02/01/2017,Leeds,Albion Street North,,Monday,2017,1,January,1,33,0,33,0,0,0,33,0,33
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,92,0,92,0,0,0,92,0,92
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,18,27,45,0,0,0,18,27,45
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,14,0,14,0,0,0,14,0,14
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,0,0,0,0,0,0,0,0,0
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,33,0,33,0,0,0,33,0,33
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,44,0,44,0,0,0,44,0,44
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,60,0,60,0,0,0,60,0,60
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,12,0,12,0,0,0,12,0,12
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,64,0,64,0,0,0,64,0,64
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,23,53,76,0,0,0,23,53,76
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,19,0,19,0,0,0,19,0,19
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,0,0,0,0,0,0,0,0,0
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,19,0,19,0,0,0,19,0,19
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,35,0,35,0,0,0,35,0,35
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,31,0,31,0,0,0,31,0,31
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,5,0,5,0,0,0,5,0,5
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,57,0,57,0,0,0,57,0,57
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,27,19,46,0,0,0,27,19,46
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,14,0,14,0,0,0,14,0,14
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,0,0,0,0,0,0,0,0,0
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,23,0,23,0,0,0,23,0,23
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,37,0,37,0,0,0,37,0,37
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,22,0,22,0,0,0,22,0,22
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,0,0,0,0,0,0,0,0,0
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,84,0,84,0,0,0,84,0,84
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,19,6,25,0,0,0,19,6,25
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,20,0,20,0,0,0,20,0,20
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,0,0,0,0,0,0,0,0,0
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,38,0,38,0,0,0,38,0,38
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,35,0,35,0,0,0,35,0,35
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,16,0,16,0,0,0,16,0,16
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,0,0,0,0,0,0,0,0,0
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,62,0,62,0,0,0,62,0,62
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,35,16,51,0,0,0,35,16,51
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,13,0,13,0,0,0,13,0,13
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,0,0,0,0,0,0,0,0,0
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,18,0,18,0,0,0,18,0,18
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,32,0,32,0,0,0,32,0,32
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,60,0,60,0,0,0,60,0,60
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,8,0,8,0,0,0,8,0,8
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,79,0,79,0,0,0,79,0,79
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,68,25,93,0,0,0,68,25,93
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,36,0,36,0,0,0,36,0,36
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,0,0,0,0,0,0,0,0,0
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,30,0,30,0,0,0,30,0,30
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,22,0,22,0,0,0,22,0,22
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,34,0,34,0,0,0,34,0,34
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,27,0,27,0,0,0,27,0,27
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,239,0,239,0,0,0,239,0,239
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,164,65,229,0,0,0,164,65,229
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,147,0,147,0,0,0,147,0,147
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,72,0,72,0,0,0,72,0,72
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,97,0,97,0,0,0,97,0,97
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,76,0,76,0,0,0,76,0,76
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,100,0,100,0,0,0,100,0,100
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,58,0,58,0,0,0,58,0,58
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,452,0,452,0,0,0,452,0,452
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,253,194,447,0,0,0,253,194,447
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,341,0,341,0,0,0,341,0,341
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,382,0,382,0,0,0,382,0,382
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,195,0,195,0,0,0,195,0,195
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,299,0,299,0,0,0,299,0,299
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,337,0,337,0,0,0,337,0,337
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,194,0,194,0,0,0,194,0,194
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,1022,0,1022,0,0,0,1022,0,1022
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,454,442,896,0,0,0,454,442,896
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,779,0,779,0,0,0,779,0,779
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,980,0,980,0,0,0,980,0,980
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,440,0,440,0,0,0,440,0,440
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,729,0,729,0,0,0,729,0,729
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,1029,0,1029,0,0,0,1029,0,1029
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,785,0,785,0,0,0,785,0,785
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,1053,0,1053,0,0,0,1053,0,1053
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,669,460,1129,0,0,0,669,460,1129
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,991,0,991,0,0,0,991,0,991
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,916,0,916,0,0,0,916,0,916
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,625,0,625,0,0,0,625,0,625
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,689,0,689,0,0,0,689,0,689
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,1230,0,1230,0,0,0,1230,0,1230
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,1014,0,1014,0,0,0,1014,0,1014
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,1711,0,1711,0,0,0,1711,0,1711
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,713,590,1303,0,0,0,713,590,1303
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,1330,0,1330,0,0,0,1330,0,1330
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,1188,0,1188,0,0,0,1188,0,1188
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,992,0,992,0,0,0,992,0,992
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,951,0,951,0,0,0,951,0,951
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,1717,0,1717,0,0,0,1717,0,1717
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,1474,0,1474,0,0,0,1474,0,1474
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,2849,0,2849,0,0,0,2849,0,2849
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,987,776,1763,0,0,0,987,776,1763
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,2166,0,2166,0,0,0,2166,0,2166
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,1730,0,1730,0,0,0,1730,0,1730
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,1447,0,1447,0,0,0,1447,0,1447
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,1358,0,1358,0,0,0,1358,0,1358
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,2719,0,2719,0,0,0,2719,0,2719
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,1662,0,1662,0,0,0,1662,0,1662
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,5357,0,5357,0,0,0,5357,0,5357
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,1403,1373,2776,0,0,0,1403,1373,2776
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,4342,0,4342,0,0,0,4342,0,4342
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,3264,0,3264,0,0,0,3264,0,3264
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,2420,0,2420,0,0,0,2420,0,2420
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,2147,0,2147,0,0,0,2147,0,2147
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,2701,0,2701,0,0,0,2701,0,2701
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,1560,0,1560,0,0,0,1560,0,1560
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,5096,0,5096,0,0,0,5096,0,5096
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,1389,1502,2891,0,0,0,1389,1502,2891
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,4631,0,4631,0,0,0,4631,0,4631
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,3191,0,3191,0,0,0,3191,0,3191
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,2494,0,2494,0,0,0,2494,0,2494
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,2143,0,2143,0,0,0,2143,0,2143
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,2513,0,2513,0,0,0,2513,0,2513
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,1170,0,1170,0,0,0,1170,0,1170
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,3843,0,3843,0,0,0,3843,0,3843
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,1070,1269,2339,0,0,0,1070,1269,2339
03/01/2017,Leeds,Commercial Street at Sharps,,Tuesday,2017,1,January,1,2965,0,2965,0,0,0,2965,0,2965
03/01/2017,Leeds,Commercial Street at Barratts,,Tuesday,2017,1,January,1,2349,0,2349,0,0,0,2349,0,2349
03/01/2017,Leeds,Headrow,,Tuesday,2017,1,January,1,1726,0,1726,0,0,0,1726,0,1726
03/01/2017,Leeds,"Dortmund Square	",,Tuesday,2017,1,January,1,1789,0,1789,0,0,0,1789,0,1789
03/01/2017,Leeds,Albion Street South,,Tuesday,2017,1,January,1,1927,0,1927,0,0,0,1927,0,1927
03/01/2017,Leeds,Albion Street North,,Tuesday,2017,1,January,1,799,0,799,0,0,0,799,0,799
03/01/2017,Leeds,Briggate,,Tuesday,2017,1,January,1,3481,0,3481,0,0,0,3481,0,3481
03/01/2017,Leeds,"Briggate at McDonalds	",,Tuesday,2017,1,January,1,1011,1136,2147,0,0,0,1011,1136,2147
