Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,14:00,1223,1243,1223,1223,1243,1223
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,15:00,1217,1226,1217,1217,1226,1217
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,16:00,1196,1280,1196,1196,1280,1196
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,17:00,1027,1292,1027,1027,1292,1027
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,18:00,719,1054,719,719,1054,719
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,19:00,493,750,493,493,750,493
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,20:00,330,497,330,330,497,330
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,21:00,344,431,344,344,431,344
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,22:00,457,287,457,457,287,457
Leeds,"Briggate at McDonalds	",2017,April,16,Friday,21-Apr-17,23:00,216,316,216,216,316,216
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,00:00,249,172,249,249,172,249
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,01:00,246,162,246,246,162,246
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,02:00,129,146,129,129,146,129
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,03:00,64,155,64,64,155,64
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,04:00,51,100,51,51,100,51
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,05:00,50,81,50,50,81,50
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,06:00,89,99,89,89,99,89
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,07:00,163,111,163,163,111,163
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,08:00,295,191,295,295,191,295
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,09:00,681,464,681,681,464,681
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,10:00,1208,1021,1208,1208,1021,1208
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,11:00,1607,1286,1607,1607,1286,1607
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,12:00,1639,1690,1639,1639,1690,1639
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,13:00,1906,2070,1906,1906,2070,1906
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,14:00,1733,2070,1733,1733,2070,1733
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,15:00,1732,1985,1732,1732,1985,1732
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,16:00,1487,1917,1487,1487,1917,1487
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,17:00,1461,1628,1461,1461,1628,1461
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,18:00,831,1364,831,831,1364,831
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,19:00,589,1138,589,589,1138,589
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,20:00,448,552,448,448,552,448
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,21:00,486,413,486,486,413,486
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,22:00,702,395,702,702,395,702
Leeds,"Briggate at McDonalds	",2017,April,16,Saturday,22-Apr-17,23:00,560,402,560,560,402,560
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,00:00,420,370,420,420,370,420
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,01:00,230,258,230,230,258,230
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,02:00,270,269,270,270,269,270
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,03:00,116,269,116,116,269,116
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,04:00,96,126,96,96,126,96
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,05:00,35,64,35,35,64,35
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,06:00,41,51,41,41,51,41
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,07:00,56,39,56,56,39,56
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,08:00,116,53,116,116,53,116
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,09:00,245,143,245,245,143,245
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,10:00,625,406,625,625,406,625
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,11:00,985,773,985,985,773,985
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,12:00,1167,1144,1167,1167,1144,1167
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,13:00,1101,1238,1101,1101,1238,1101
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,14:00,1172,1351,1172,1172,1351,1172
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,15:00,938,1266,938,938,1266,938
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,16:00,722,1031,722,722,1031,722
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,17:00,482,849,482,482,849,482
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,18:00,395,440,395,395,440,395
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,19:00,358,256,358,358,256,358
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,20:00,229,192,229,229,192,229
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,21:00,135,253,135,135,253,135
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,22:00,111,126,111,111,126,111
Leeds,"Briggate at McDonalds	",2017,April,16,Sunday,23-Apr-17,23:00,63,63,63,63,63,63
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,00:00,46,37,46,46,37,46
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,01:00,16,29,16,16,29,16
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,02:00,17,31,17,17,31,17
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,03:00,16,11,16,16,11,16
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,04:00,14,10,14,14,10,14
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,05:00,69,22,69,69,22,69
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,06:00,158,77,158,158,77,158
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,07:00,295,245,295,295,245,295
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,08:00,514,514,514,514,514,514
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,09:00,703,497,703,703,497,703
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,10:00,703,596,703,703,596,703
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,11:00,898,738,898,898,738,898
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,12:00,1278,1270,1278,1278,1270,1278
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,13:00,1344,1332,1344,1344,1332,1344
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,14:00,1010,1120,1010,1010,1120,1010
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,15:00,1038,966,1038,1038,966,1038
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,16:00,1131,1041,1131,1131,1041,1131
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,17:00,908,1100,908,908,1100,908
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,18:00,657,819,657,657,819,657
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,19:00,344,477,344,344,477,344
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,20:00,191,224,191,191,224,191
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,21:00,193,158,193,193,158,193
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,22:00,103,141,103,103,141,103
Leeds,"Briggate at McDonalds	",2017,April,17,Monday,24-Apr-17,23:00,55,97,55,55,97,55
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,00:00,43,55,43,43,55,43
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,01:00,14,37,14,14,37,14
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,02:00,21,24,21,21,24,21
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,03:00,12,20,12,12,20,12
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,04:00,29,19,29,29,19,29
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,05:00,66,27,66,66,27,66
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,06:00,149,74,149,149,74,149
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,07:00,265,161,265,265,161,265
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,08:00,521,488,521,521,488,521
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,09:00,676,518,676,676,518,676
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,10:00,745,608,745,745,608,745
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,11:00,829,693,829,829,693,829
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,12:00,1249,1184,1249,1249,1184,1249
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,13:00,1146,1175,1146,1146,1175,1146
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,14:00,936,1003,936,936,1003,936
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,15:00,923,854,923,923,854,923
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,16:00,974,897,974,974,897,974
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,17:00,912,983,912,912,983,912
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,18:00,573,785,573,573,785,573
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,19:00,359,558,359,359,558,359
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,20:00,233,257,233,233,257,233
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,21:00,229,152,229,229,152,229
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,22:00,132,115,132,132,115,132
Leeds,"Briggate at McDonalds	",2017,April,17,Tuesday,25-Apr-17,23:00,143,132,143,143,132,143
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,00:00,94,56,94,94,56,94
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,01:00,43,42,43,43,42,43
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,02:00,15,50,15,15,50,15
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,03:00,18,60,18,18,60,18
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,04:00,19,61,19,19,61,19
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,05:00,85,54,85,85,54,85
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,06:00,130,61,130,130,61,130
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,07:00,320,243,320,320,243,320
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,08:00,476,462,476,476,462,476
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,09:00,668,542,668,668,542,668
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,10:00,960,793,960,960,793,960
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,11:00,920,932,920,920,932,920
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,12:00,1365,1413,1365,1365,1413,1365
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,13:00,1414,1426,1414,1414,1426,1414
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,14:00,1065,1206,1065,1065,1206,1065
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,15:00,1047,1034,1047,1047,1034,1047
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,16:00,1247,1108,1247,1247,1108,1247
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,17:00,1052,1250,1052,1052,1250,1052
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,18:00,714,972,714,714,972,714
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,19:00,406,724,406,406,724,406
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,20:00,285,352,285,285,352,285
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,21:00,356,214,356,356,214,356
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,22:00,254,63,254,254,63,254
Leeds,"Briggate at McDonalds	",2017,April,17,Wednesday,26-Apr-17,23:00,120,105,120,120,105,120
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,00:00,116,117,116,116,117,116
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,01:00,77,49,77,77,49,77
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,02:00,36,87,36,36,87,36
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,03:00,28,59,28,28,59,28
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,04:00,17,17,17,17,17,17
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,05:00,72,35,72,72,35,72
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,06:00,180,72,180,180,72,180
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,07:00,335,270,335,335,270,335
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,08:00,570,521,570,570,521,570
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,09:00,660,607,660,660,607,660
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,10:00,868,715,868,868,715,868
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,11:00,1075,949,1075,1075,949,1075
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,12:00,1455,1318,1455,1455,1318,1455
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,13:00,1380,1451,1380,1380,1451,1380
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,14:00,1043,1059,1043,1043,1059,1043
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,15:00,1000,955,1000,1000,955,1000
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,16:00,1055,1017,1055,1055,1017,1055
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,17:00,962,1169,962,962,1169,962
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,18:00,678,871,678,678,871,678
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,19:00,448,658,448,448,658,448
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,20:00,328,340,328,328,340,328
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,21:00,241,234,241,241,234,241
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,22:00,246,174,246,246,174,246
Leeds,"Briggate at McDonalds	",2017,April,17,Thursday,27-Apr-17,23:00,186,173,186,186,173,186
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,00:00,114,88,114,114,88,114
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,01:00,31,64,31,31,64,31
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,02:00,31,43,31,31,43,31
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,03:00,14,131,14,14,131,14
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,04:00,23,42,23,23,42,23
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,05:00,70,45,70,70,45,70
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,06:00,192,90,192,192,90,192
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,07:00,313,210,313,313,210,313
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,08:00,543,472,543,543,472,543
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,09:00,872,584,872,872,584,872
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,10:00,1112,907,1112,1112,907,1112
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,11:00,1115,1038,1115,1115,1038,1115
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,12:00,1652,1636,1652,1652,1636,1652
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,13:00,1570,1614,1570,1570,1614,1570
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,14:00,1375,1466,1375,1375,1466,1375
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,15:00,1424,1403,1424,1424,1403,1424
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,16:00,1480,1477,1480,1480,1477,1480
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,17:00,1091,1464,1091,1091,1464,1091
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,18:00,831,1142,831,831,1142,831
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,19:00,515,885,515,515,885,515
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,20:00,487,685,487,487,685,487
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,21:00,422,503,422,422,503,422
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,22:00,447,461,447,447,461,447
Leeds,"Briggate at McDonalds	",2017,April,17,Friday,28-Apr-17,23:00,372,457,372,372,457,372
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,00:00,393,311,393,393,311,393
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,01:00,333,311,333,333,311,333
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,02:00,174,263,174,174,263,174
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,03:00,127,228,127,127,228,127
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,04:00,60,157,60,60,157,60
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,05:00,84,77,84,84,77,84
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,06:00,99,68,99,99,68,99
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,07:00,159,75,159,159,75,159
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,08:00,357,173,357,357,173,357
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,09:00,745,506,745,745,506,745
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,10:00,1155,950,1155,1155,950,1155
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,11:00,1580,1478,1580,1580,1478,1580
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,12:00,1935,2144,1935,1935,2144,1935
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,13:00,1955,2375,1955,1955,2375,1955
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,14:00,2050,2390,2050,2050,2390,2050
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,15:00,1818,2172,1818,1818,2172,1818
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,16:00,1795,2013,1795,1795,2013,1795
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,17:00,1212,1765,1212,1212,1765,1212
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,18:00,953,1534,953,953,1534,953
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,19:00,663,1018,663,663,1018,663
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,20:00,622,693,622,622,693,622
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,21:00,561,654,561,561,654,561
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,22:00,606,479,606,606,479,606
Leeds,"Briggate at McDonalds	",2017,April,17,Saturday,29-Apr-17,23:00,824,554,824,824,554,824
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,00:00,656,482,656,656,482,656
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,01:00,400,376,400,400,376,400
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,02:00,351,396,351,351,396,351
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,03:00,182,336,182,182,336,182
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,04:00,107,284,107,107,284,107
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,05:00,51,85,51,51,85,51
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,06:00,22,34,22,22,34,22
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,07:00,76,40,76,76,40,76
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,08:00,116,50,116,116,50,116
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,09:00,283,184,283,283,184,283
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,10:00,711,460,711,711,460,711
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,11:00,924,760,924,924,760,924
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,12:00,1148,1096,1148,1148,1096,1148
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,13:00,1208,1359,1208,1208,1359,1208
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,14:00,1336,1454,1336,1336,1454,1336
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,15:00,1193,1471,1193,1193,1471,1193
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,16:00,927,1454,927,927,1454,927
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,17:00,719,1151,719,719,1151,719
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,18:00,565,666,565,565,666,565
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,19:00,575,691,575,575,691,575
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,20:00,380,379,380,380,379,380
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,21:00,349,390,349,349,390,349
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,22:00,627,433,627,627,433,627
Leeds,"Briggate at McDonalds	",2017,April,17,Sunday,30-Apr-17,23:00,441,350,441,441,350,441
Leeds,Commercial Street at Barratts,2017,March,13,Saturday,01-Apr-17,00:00,107,0,107,107,0,107
Leeds,Commercial Street at Barratts,2017,March,13,Saturday,01-Apr-17,01:00,30,0,30,30,0,30
Leeds,Commercial Street at Barratts,2017,March,13,Saturday,01-Apr-17,02:00,1,0,1,1,0,1
Leeds,Commercial Street at Barratts,2017,March,13,Saturday,01-Apr-17,03:00,1,0,1,1,0,1
Leeds,Commercial Street at Barratts,2017,March,13,Saturday,01-Apr-17,04:00,0,0,0,0,0,0
Leeds,Commercial Street at Barratts,2017,March,13,Saturday,01-Apr-17,05:00,0,0,0,0,0,0
Leeds,Commercial Street at Barratts,2017,March,13,Saturday,01-Apr-17,06:00,1,0,1,1,0,1
