Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,0,89,63,89,89,63,89,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,1,48,77,48,48,77,48,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,2,5,74,5,5,74,5,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,3,29,122,29,29,122,29,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,4,9,36,9,9,36,9,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,5,82,16,82,82,16,82,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,6,168,81,168,168,81,168,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,7,336,246,336,336,246,336,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,8,487,538,487,487,538,487,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,9,820,572,820,820,572,820,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,10,854,705,854,854,705,854,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,11,1386,1415,1386,1386,1415,1386,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,12,1837,1982,1837,1837,1982,1837,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,13,1691,1811,1691,1691,1811,1691,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,14,1352,1544,1352,1352,1544,1352,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,15,1293,1419,1293,1293,1419,1293,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,16,1413,1490,1413,1413,1490,1413,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,17,1224,1417,1224,1224,1417,1224,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,18,726,1138,726,726,1138,726,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,19,471,713,471,471,713,471,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,20,350,446,350,350,446,350,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,21,247,285,247,247,285,247,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,22,336,198,336,336,198,336,,,
Leeds,"Briggate at McDonalds	",2016,December,48,Wednesday,30-Nov-16,23,166,168,166,166,168,166,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,0,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,1,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,5,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,6,60,0,60,60,0,60,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,7,303,0,303,303,0,303,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,8,768,0,768,768,0,768,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,9,718,0,718,718,0,718,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,10,930,0,930,930,0,930,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,11,1353,0,1353,1353,0,1353,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,12,2545,0,2545,2545,0,2545,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,13,2489,0,2489,2489,0,2489,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,14,1831,0,1831,1831,0,1831,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,15,1485,0,1485,1485,0,1485,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,16,1454,0,1454,1454,0,1454,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,17,1476,0,1476,1476,0,1476,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,18,1167,0,1167,1167,0,1167,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,19,338,0,338,338,0,338,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,20,190,0,190,190,0,190,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,21,123,0,123,123,0,123,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,22,43,0,43,43,0,43,,,
Leeds,Commercial Street at Barratts,2016,November,44,Tuesday,01-Nov-16,23,60,0,60,60,0,60,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,0,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,1,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,3,11,0,11,11,0,11,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,5,2,0,2,2,0,2,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,6,70,0,70,70,0,70,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,7,210,0,210,210,0,210,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,8,575,0,575,575,0,575,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,9,628,0,628,628,0,628,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,10,876,0,876,876,0,876,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,11,1336,0,1336,1336,0,1336,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,12,2538,0,2538,2538,0,2538,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,13,2587,0,2587,2587,0,2587,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,14,1989,0,1989,1989,0,1989,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,15,1726,0,1726,1726,0,1726,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,16,1685,0,1685,1685,0,1685,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,17,1328,0,1328,1328,0,1328,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,18,643,0,643,643,0,643,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,19,354,0,354,354,0,354,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,20,240,0,240,240,0,240,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,21,173,0,173,173,0,173,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,22,95,0,95,95,0,95,,,
Leeds,Commercial Street at Barratts,2016,November,44,Wednesday,02-Nov-16,23,38,0,38,38,0,38,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,0,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,1,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,5,72,0,72,72,0,72,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,6,72,0,72,72,0,72,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,7,233,0,233,233,0,233,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,8,634,0,634,634,0,634,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,9,655,0,655,655,0,655,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,10,1013,0,1013,1013,0,1013,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,11,1428,0,1428,1428,0,1428,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,12,2500,0,2500,2500,0,2500,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,13,2487,0,2487,2487,0,2487,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,14,1808,0,1808,1808,0,1808,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,15,1710,0,1710,1710,0,1710,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,16,1800,0,1800,1800,0,1800,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,17,1404,0,1404,1404,0,1404,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,18,866,0,866,866,0,866,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,19,378,0,378,378,0,378,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,20,244,0,244,244,0,244,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,21,146,0,146,146,0,146,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,22,125,0,125,125,0,125,,,
Leeds,Commercial Street at Barratts,2016,November,44,Thursday,03-Nov-16,23,63,0,63,63,0,63,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,0,28,0,28,28,0,28,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,1,11,0,11,11,0,11,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,3,11,0,11,11,0,11,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,4,2,0,2,2,0,2,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,5,5,0,5,5,0,5,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,6,36,0,36,36,0,36,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,7,200,0,200,200,0,200,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,8,574,0,574,574,0,574,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,9,807,0,807,807,0,807,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,10,1117,0,1117,1117,0,1117,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,11,1597,0,1597,1597,0,1597,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,12,2682,0,2682,2682,0,2682,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,13,2543,0,2543,2543,0,2543,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,14,2234,0,2234,2234,0,2234,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,15,1999,0,1999,1999,0,1999,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,16,1967,0,1967,1967,0,1967,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,17,1684,0,1684,1684,0,1684,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,18,796,0,796,796,0,796,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,19,409,0,409,409,0,409,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,20,277,0,277,277,0,277,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,21,245,0,245,245,0,245,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,22,180,0,180,180,0,180,,,
Leeds,Commercial Street at Barratts,2016,November,44,Friday,04-Nov-16,23,159,0,159,159,0,159,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,0,130,0,130,130,0,130,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,1,41,0,41,41,0,41,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,2,10,0,10,10,0,10,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,3,10,0,10,10,0,10,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,5,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,6,10,0,10,10,0,10,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,7,50,0,50,50,0,50,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,8,243,0,243,243,0,243,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,9,751,0,751,751,0,751,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,10,1579,0,1579,1579,0,1579,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,11,2580,0,2580,2580,0,2580,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,12,3566,0,3566,3566,0,3566,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,13,3805,0,3805,3805,0,3805,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,14,3820,0,3820,3820,0,3820,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,15,3886,0,3886,3886,0,3886,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,16,2919,0,2919,2919,0,2919,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,17,1807,0,1807,1807,0,1807,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,18,811,0,811,811,0,811,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,19,464,0,464,464,0,464,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,20,326,0,326,326,0,326,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,21,226,0,226,226,0,226,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,22,194,0,194,194,0,194,,,
Leeds,Commercial Street at Barratts,2016,November,44,Saturday,05-Nov-16,23,257,0,257,257,0,257,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,0,248,0,248,248,0,248,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,1,108,0,108,108,0,108,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,2,63,0,63,63,0,63,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,3,48,0,48,48,0,48,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,4,1,0,1,1,0,1,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,5,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,6,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,7,16,0,16,16,0,16,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,8,16,0,16,16,0,16,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,9,75,0,75,75,0,75,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,10,314,0,314,314,0,314,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,11,851,0,851,851,0,851,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,12,1475,0,1475,1475,0,1475,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,13,1881,0,1881,1881,0,1881,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,14,2070,0,2070,2070,0,2070,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,15,1513,0,1513,1513,0,1513,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,16,1198,0,1198,1198,0,1198,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,17,436,0,436,436,0,436,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,18,175,0,175,175,0,175,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,19,121,0,121,121,0,121,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,20,77,0,77,77,0,77,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,21,107,0,107,107,0,107,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,22,71,0,71,71,0,71,,,
Leeds,Commercial Street at Barratts,2016,November,44,Sunday,06-Nov-16,23,22,0,22,22,0,22,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,0,6,0,6,6,0,6,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,1,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,5,6,0,6,6,0,6,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,6,86,0,86,86,0,86,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,7,218,0,218,218,0,218,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,8,499,0,499,499,0,499,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,9,565,0,565,565,0,565,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,10,868,0,868,868,0,868,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,11,1274,0,1274,1274,0,1274,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,12,2236,0,2236,2236,0,2236,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,13,2121,0,2121,2121,0,2121,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,14,1630,0,1630,1630,0,1630,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,15,1211,0,1211,1211,0,1211,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,16,1411,0,1411,1411,0,1411,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,17,1225,0,1225,1225,0,1225,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,18,634,0,634,634,0,634,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,19,284,0,284,284,0,284,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,20,186,0,186,186,0,186,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,21,157,0,157,157,0,157,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,22,99,0,99,99,0,99,,,
Leeds,Commercial Street at Barratts,2016,November,45,Monday,07-Nov-16,23,24,0,24,24,0,24,,,
Leeds,Commercial Street at Barratts,2016,November,45,Tuesday,08-Nov-16,0,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Tuesday,08-Nov-16,1,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Tuesday,08-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Tuesday,08-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Tuesday,08-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Tuesday,08-Nov-16,5,0,0,0,0,0,0,,,
Leeds,Commercial Street at Barratts,2016,November,45,Tuesday,08-Nov-16,6,52,0,52,52,0,52,,,
